1472;Germanus;{"name":"Germanus"}
1473;Gerrard;{"name":"Gerrard"}
1474;Gerry;{"name":"Gerry"}
1475;Gertie;{"name":"Gertie"}
1476;Gertrude;{"name":"Gertrude"}
1477;Gervais;{"name":"Gervais"}
1478;Gervase;{"name":"Gervase"}
1479;Gervasius;{"name":"Gervasius"}
1480;Giannina;{"name":"Giannina"}
1481;Gib;{"name":"Gib"}
1482;Gideon;{"name":"Gideon"}
1483;Giffard;{"name":"Giffard"}
1484;Gil ;{"name":"Gil "}
1485;Gilbert;{"name":"Gilbert"}
1486;Giles;{"name":"Giles"}
1487;Gill;{"name":"Gill"}
1488;Gillian;{"name":"Gillian"}
1489;Gina;{"name":"Gina"}
1490;Ginger;{"name":"Ginger"}
1491;Ginnie;{"name":"Ginnie"}
1492;Ginny;{"name":"Ginny"}
1493;Giselle;{"name":"Giselle"}
1494;Gisselle;{"name":"Gisselle"}
1495;Githa;{"name":"Githa"}
1496;Giulietta;{"name":"Giulietta"}
1497;Gladwin;{"name":"Gladwin"}
1498;Gladwyn;{"name":"Gladwyn"}
1499;Gladys;{"name":"Gladys"}
1500;Glanville;{"name":"Glanville"}
1501;Glen;{"name":"Glen"}
1502;Glenda;{"name":"Glenda"}
1503;Glenn;{"name":"Glenn"}
1504;Glenna;{"name":"Glenna"}
1505;Gloria;{"name":"Gloria"}
1506;Gloriana;{"name":"Gloriana"}
1507;Glory;{"name":"Glory"}
1508;Goddard;{"name":"Goddard"}
1509;Godfrey;{"name":"Godfrey"}
1510;Godwine;{"name":"Godwine"}
1511;Goldie ;{"name":"Goldie "}
1512;Goodwin;{"name":"Goodwin"}
1513;Gord;{"name":"Gord"}
1514;Gorden;{"name":"Gorden"}
1515;Gordie;{"name":"Gordie"}
1516;Gordon;{"name":"Gordon"}
1517;Gordy;{"name":"Gordy"}
1518;Gore;{"name":"Gore"}
1519;Gosse;{"name":"Gosse"}
1520;Gotahard;{"name":"Gotahard"}
1521;Grace;{"name":"Grace"}
1522;Gracie;{"name":"Gracie"}
1523;Grady;{"name":"Grady"}
1524;Graeme;{"name":"Graeme"}
1525;Graham;{"name":"Graham"}
1526;Grahame;{"name":"Grahame"}
1527;Grant;{"name":"Grant"}
1528;Granville;{"name":"Granville"}
1529;Gray;{"name":"Gray"}
1530;Grayson;{"name":"Grayson"}
1531;Greer;{"name":"Greer"}
1532;Greg;{"name":"Greg"}
1533;Gregg;{"name":"Gregg"}
1534;Gregor;{"name":"Gregor"}
1535;Gregory;{"name":"Gregory"}
1536;Grenville;{"name":"Grenville"}
1537;Gresham;{"name":"Gresham"}
1538;Greta;{"name":"Greta"}
1539;Gretchen;{"name":"Gretchen"}
1540;Gretta;{"name":"Gretta"}
1541;Grey;{"name":"Grey"}
1542;Greyson;{"name":"Greyson"}
1543;Grier;{"name":"Grier"}
1544;Griffin;{"name":"Griffin"}
1545;Griselda;{"name":"Griselda"}
1546;Grosvenor;{"name":"Grosvenor"}
1547;Grover;{"name":"Grover"}
1548;Gruffudd;{"name":"Gruffudd"}
1549;Guendolen;{"name":"Guendolen"}
1550;Guinevere;{"name":"Guinevere"}
1551;Gumarich;{"name":"Gumarich"}
1552;Gus ;{"name":"Gus "}
1553;Gussie;{"name":"Gussie"}
1554;Guy;{"name":"Guy"}
1555;Gwen;{"name":"Gwen"}
1556;Gwenda;{"name":"Gwenda"}
1557;Gwendolen;{"name":"Gwendolen"}
1558;Gwendoline;{"name":"Gwendoline"}
1559;Gwendolyn;{"name":"Gwendolyn"}
1560;Gwenevere;{"name":"Gwenevere"}
1561;Gwenfrewi;{"name":"Gwenfrewi"}
1562;Gwynedd;{"name":"Gwynedd"}
1563;Gwyneth;{"name":"Gwyneth"}
1564;Gyles;{"name":"Gyles"}
1565;Gypsy;{"name":"Gypsy"}
1566;Gytha;{"name":"Gytha"}
1567;Hadley;{"name":"Hadley"}
1568;Hadrian;{"name":"Hadrian"}
1569;Hadyn;{"name":"Hadyn"}
1570;Hailee;{"name":"Hailee"}
1571;Hailey;{"name":"Hailey"}
1572;Hailie;{"name":"Hailie"}
1573;Haimo;{"name":"Haimo"}
1574;Hal;{"name":"Hal"}
1575;Hale;{"name":"Hale"}
1576;Haleigh;{"name":"Haleigh"}
1577;Haley;{"name":"Haley"}
1578;Hall;{"name":"Hall"}
1579;Hallam;{"name":"Hallam"}
1580;Halle ;{"name":"Halle "}
1581;Hallie;{"name":"Hallie"}
1582;Hamilton;{"name":"Hamilton"}
1583;Hammond;{"name":"Hammond"}
1584;Hamnet;{"name":"Hamnet"}
1585;Hamo;{"name":"Hamo"}
1586;Hamon;{"name":"Hamon"}
1587;Hank;{"name":"Hank"}
1588;Hannah;{"name":"Hannah"}
1589;Happy;{"name":"Happy"}
1590;Harding;{"name":"Harding"}
1591;Hardy;{"name":"Hardy"}
1592;Harlan;{"name":"Harlan"}
1593;Harland;{"name":"Harland"}
1594;Harley;{"name":"Harley"}
1595;Harmon;{"name":"Harmon"}
1596;Harmonie;{"name":"Harmonie"}
1597;Harmony;{"name":"Harmony"}
1598;Harold;{"name":"Harold"}
1599;Harper;{"name":"Harper"}
1600;Harriet;{"name":"Harriet"}
1601;Harriett;{"name":"Harriett"}
1602;Harrietta;{"name":"Harrietta"}
1603;Harriette;{"name":"Harriette"}
1604;Harris;{"name":"Harris"}
1605;Harrison;{"name":"Harrison"}
1606;Harry;{"name":"Harry"}
1607;Hartley;{"name":"Hartley"}
1608;Harve;{"name":"Harve"}
1609;Harvey;{"name":"Harvey"}
1610;Harvie;{"name":"Harvie"}
1611;Hattie;{"name":"Hattie"}
1612;Hatty;{"name":"Hatty"}
1613;Haven;{"name":"Haven"}
1614;Hayden;{"name":"Hayden"}
1615;Haydn;{"name":"Haydn"}
1616;Haylee;{"name":"Haylee"}
1617;Hayleigh;{"name":"Hayleigh"}
1618;Hayley;{"name":"Hayley"}
1619;Haylie;{"name":"Haylie"}
1620;Haywood;{"name":"Haywood"}
1621;Haze;{"name":"Haze"}
1622;Hazel;{"name":"Hazel"}
1623;Headley;{"name":"Headley"}
1624;Heath;{"name":"Heath"}
1625;Heather;{"name":"Heather"}
1626;Heaven;{"name":"Heaven"}
1627;Hector;{"name":"Hector"}
1628;Hedley;{"name":"Hedley"}
1629;Heidi;{"name":"Heidi"}
1630;Helen;{"name":"Helen"}
1631;Helena;{"name":"Helena"}
1632;Hellen;{"name":"Hellen"}
1633;Henderson;{"name":"Henderson"}
1634;Henrietta;{"name":"Henrietta"}
1635;Henriette;{"name":"Henriette"}
1636;Henry;{"name":"Henry"}
1637;Hephzibah;{"name":"Hephzibah"}
1638;Hepsie;{"name":"Hepsie"}
1639;Herb;{"name":"Herb"}
1640;Herbert;{"name":"Herbert"}
1641;Herbie;{"name":"Herbie"}
1642;Herman;{"name":"Herman"}
1643;Hervey;{"name":"Hervey"}
1644;Hester;{"name":"Hester"}
1645;Hettie;{"name":"Hettie"}
1646;Hewie;{"name":"Hewie"}
1647;Hilaria;{"name":"Hilaria"}
1648;Hilarius;{"name":"Hilarius"}
1649;Hilary;{"name":"Hilary"}
1650;Hilda;{"name":"Hilda"}
1651;Hildebert;{"name":"Hildebert"}
1652;Hildred;{"name":"Hildred"}
1653;Hillary;{"name":"Hillary"}
1654;Hiram;{"name":"Hiram"}
1655;Holden;{"name":"Holden"}
1656;Hollie;{"name":"Hollie"}
1657;Hollis;{"name":"Hollis"}
1658;Holly;{"name":"Holly"}
1659;Homer;{"name":"Homer"}
1660;Honey;{"name":"Honey"}
1661;Honor;{"name":"Honor"}
1662;Honora;{"name":"Honora"}
1663;Honoria;{"name":"Honoria"}
1664;Honour;{"name":"Honour"}
1665;Hope;{"name":"Hope"}
1666;Horace;{"name":"Horace"}
1667;Horatio;{"name":"Horatio"}
1668;Horatius;{"name":"Horatius"}
1669;Hortense;{"name":"Hortense"}
1670;Hortensia;{"name":"Hortensia"}
1671;Howard;{"name":"Howard"}
1672;Howie;{"name":"Howie"}
1673;Hoyt;{"name":"Hoyt"}
1674;Hristina;{"name":"Hristina"}
1675;Hubert;{"name":"Hubert"}
1676;Hudson;{"name":"Hudson"}
1677;Huey;{"name":"Huey"}
1678;Hugh;{"name":"Hugh"}
1679;Hughie;{"name":"Hughie"}
1680;Hugo;{"name":"Hugo"}
1681;Humbert;{"name":"Humbert"}
1682;Humphrey;{"name":"Humphrey"}
1683;Humphry;{"name":"Humphry"}
1684;Hunter;{"name":"Hunter"}
1685;Hyacinth ;{"name":"Hyacinth "}
1686;Hylda;{"name":"Hylda"}
1687;Hyram;{"name":"Hyram"}
1688;Ian;{"name":"Ian"}
1689;Ibbie;{"name":"Ibbie"}
1690;Ida;{"name":"Ida"}
1691;Idella;{"name":"Idella"}
1692;Idelle;{"name":"Idelle"}
1693;Idonea;{"name":"Idonea"}
1694;Idony;{"name":"Idony"}
1695;Iesha;{"name":"Iesha"}
1696;I&eth;unn;{"name":"I&eth;unn"}
1697;Iggy;{"name":"Iggy"}
1698;Ignatius;{"name":"Ignatius"}
1699;Ike;{"name":"Ike"}
1700;Ilbert;{"name":"Ilbert"}
1701;Ilean;{"name":"Ilean"}
1702;Ileen;{"name":"Ileen"}
1703;Ilene;{"name":"Ilene"}
1704;Imogen;{"name":"Imogen"}
1705;Imogene;{"name":"Imogene"}
1706;Ina;{"name":"Ina"}
1707;India;{"name":"India"}
1708;Indiana;{"name":"Indiana"}
1709;Indigo;{"name":"Indigo"}
1710;Inez;{"name":"Inez"}
1711;Ingram;{"name":"Ingram"}
1712;Inigo;{"name":"Inigo"}
1713;Iomhar;{"name":"Iomhar"}
1714;Iona ;{"name":"Iona "}
1715;Ione;{"name":"Ione"}
1716;Ira ;{"name":"Ira "}
1717;Ireland;{"name":"Ireland"}
1718;Irene;{"name":"Irene"}
1719;Iris;{"name":"Iris"}
1720;Irma;{"name":"Irma"}
1721;Irvin;{"name":"Irvin"}
1722;Irvine;{"name":"Irvine"}
1723;Irving;{"name":"Irving"}
1724;Irwin;{"name":"Irwin"}
1725;Isaac;{"name":"Isaac"}
1726;Isabel;{"name":"Isabel"}
1727;Isabella;{"name":"Isabella"}
1728;Isabelle;{"name":"Isabelle"}
1729;Isador;{"name":"Isador"}
1730;Isadora;{"name":"Isadora"}
1731;Isadore;{"name":"Isadore"}
1732;Isaiah;{"name":"Isaiah"}
1733;Isbel;{"name":"Isbel"}
1734;Isebella;{"name":"Isebella"}
1735;Isiah;{"name":"Isiah"}
1736;Isidora;{"name":"Isidora"}
1737;Isidore;{"name":"Isidore"}
1738;Isis;{"name":"Isis"}
1739;Isolde;{"name":"Isolde"}
1740;Israel;{"name":"Israel"}
1741;Issac;{"name":"Issac"}
1742;Issy;{"name":"Issy"}
1743;Ivan;{"name":"Ivan"}
1744;Ivonette;{"name":"Ivonette"}
1745;Ivor;{"name":"Ivor"}
1746;Ivory;{"name":"Ivory"}
1747;Ivy;{"name":"Ivy"}
1748;Izabelle;{"name":"Izabelle"}
1749;Izzy;{"name":"Izzy"}
1750;Jaci;{"name":"Jaci"}
1751;Jacinda;{"name":"Jacinda"}
1752;Jacinta;{"name":"Jacinta"}
1753;Jacinth;{"name":"Jacinth"}
1754;Jack;{"name":"Jack"}
1755;Jackalyn;{"name":"Jackalyn"}
1756;Jacki;{"name":"Jacki"}
1757;Jackie;{"name":"Jackie"}
1758;Jacklyn;{"name":"Jacklyn"}
1759;Jackson;{"name":"Jackson"}
1760;Jaclyn;{"name":"Jaclyn"}
1761;Jacob;{"name":"Jacob"}
1762;Jacqueline;{"name":"Jacqueline"}
1763;Jacquelyn;{"name":"Jacquelyn"}
1764;Jacques;{"name":"Jacques"}
1765;Jacquetta;{"name":"Jacquetta"}
1766;Jacqui;{"name":"Jacqui"}
1767;Jada ;{"name":"Jada "}
1768;Jade;{"name":"Jade"}
1769;Jaden;{"name":"Jaden"}
1770;Jadyn;{"name":"Jadyn"}
1771;Jae;{"name":"Jae"}
1772;Jaida;{"name":"Jaida"}
1773;Jaiden;{"name":"Jaiden"}
1774;Jaime ;{"name":"Jaime "}
1775;Jaimie;{"name":"Jaimie"}
1776;Jake;{"name":"Jake"}
1777;Jaki;{"name":"Jaki"}
1778;Jakki;{"name":"Jakki"}
1779;Jalen;{"name":"Jalen"}
1780;Jamaar;{"name":"Jamaar"}
1781;Jamal;{"name":"Jamal"}
1782;Jamar;{"name":"Jamar"}
1783;James;{"name":"James"}
1784;Jamey;{"name":"Jamey"}
1785;Jami;{"name":"Jami"}
1786;Jamie;{"name":"Jamie"}
1787;Jamison;{"name":"Jamison"}
1788;Jan ;{"name":"Jan "}
1789;Janae;{"name":"Janae"}
1790;Jancis;{"name":"Jancis"}
1791;Jane;{"name":"Jane"}
1792;Janeka;{"name":"Janeka"}
1793;Janel;{"name":"Janel"}
1794;Janele;{"name":"Janele"}
1795;Janella;{"name":"Janella"}
1796;Janelle;{"name":"Janelle"}
1797;Janene;{"name":"Janene"}
1798;Janessa;{"name":"Janessa"}
1799;Janet;{"name":"Janet"}
1800;Janetta;{"name":"Janetta"}
1801;Janette;{"name":"Janette"}
1802;Janey;{"name":"Janey"}
1803;Janice;{"name":"Janice"}
1804;Janie;{"name":"Janie"}
1805;Janine;{"name":"Janine"}
1806;Janis ;{"name":"Janis "}
1807;Janna;{"name":"Janna"}
1808;Jannah;{"name":"Jannah"}
1809;Jannette;{"name":"Jannette"}
1810;Jannine;{"name":"Jannine"}
1811;Jaquan;{"name":"Jaquan"}
1812;Jaqueline;{"name":"Jaqueline"}
1813;Jaquelyn;{"name":"Jaquelyn"}
1814;Jared;{"name":"Jared"}
1815;Jarod;{"name":"Jarod"}
1816;Jaron;{"name":"Jaron"}
1817;Jarred;{"name":"Jarred"}
1818;Jarrett;{"name":"Jarrett"}
1819;Jarrod;{"name":"Jarrod"}
1820;Jarvis;{"name":"Jarvis"}
1821;Jaslyn;{"name":"Jaslyn"}
1822;Jasmin ;{"name":"Jasmin "}
1823;Jasmine;{"name":"Jasmine"}
1824;Jasmyn;{"name":"Jasmyn"}
1825;Jason;{"name":"Jason"}
1826;Jasper;{"name":"Jasper"}
1827;Jaxon;{"name":"Jaxon"}
1828;Jay ;{"name":"Jay "}
1829;Jaycob;{"name":"Jaycob"}
1830;Jayda;{"name":"Jayda"}
1831;Jayde;{"name":"Jayde"}
1832;Jayden;{"name":"Jayden"}
1833;Jaydon;{"name":"Jaydon"}
1834;Jaye;{"name":"Jaye"}
1835;Jayla;{"name":"Jayla"}
1836;Jaylee;{"name":"Jaylee"}
1837;Jaylen;{"name":"Jaylen"}
1838;Jaylin;{"name":"Jaylin"}
1839;Jaylon;{"name":"Jaylon"}
1840;Jaylyn;{"name":"Jaylyn"}
1841;Jayma;{"name":"Jayma"}
1842;Jayme;{"name":"Jayme"}
1843;Jaymes;{"name":"Jaymes"}
1844;Jayna;{"name":"Jayna"}
1845;Jayne;{"name":"Jayne"}
1846;Jaynie;{"name":"Jaynie"}
1847;Jayson;{"name":"Jayson"}
1848;Jazlyn;{"name":"Jazlyn"}
1849;Jazmin;{"name":"Jazmin"}
1850;Jazmine;{"name":"Jazmine"}
1851;Jazmyn;{"name":"Jazmyn"}
1852;Jean ;{"name":"Jean "}
1853;Jeana;{"name":"Jeana"}
1854;Jeane;{"name":"Jeane"}
1855;Jeanette;{"name":"Jeanette"}
1856;Jeanie;{"name":"Jeanie"}
1857;Jeanine;{"name":"Jeanine"}
1858;Jeanna;{"name":"Jeanna"}
1859;Jeanne;{"name":"Jeanne"}
1860;Jeannette;{"name":"Jeannette"}
1861;Jeannie;{"name":"Jeannie"}
1862;Jeannine;{"name":"Jeannine"}
1863;Jeb;{"name":"Jeb"}
1864;Jed;{"name":"Jed"}
1865;Jedidiah;{"name":"Jedidiah"}
1866;Jeff;{"name":"Jeff"}
1867;Jefferson;{"name":"Jefferson"}
1868;Jeffery;{"name":"Jeffery"}
1869;Jeffrey;{"name":"Jeffrey"}
1870;Jeffry;{"name":"Jeffry"}
1871;Jem;{"name":"Jem"}
1872;Jemima;{"name":"Jemima"}
1873;Jemma;{"name":"Jemma"}
1874;Jemmy;{"name":"Jemmy"}
1875;Jen;{"name":"Jen"}
1876;Jena;{"name":"Jena"}
1877;Jenae;{"name":"Jenae"}
1878;Jenelle;{"name":"Jenelle"}
1879;Jenessa;{"name":"Jenessa"}
1880;Jeni;{"name":"Jeni"}
1881;Jenifer;{"name":"Jenifer"}
1882;Jenn;{"name":"Jenn"}
1883;Jenna;{"name":"Jenna"}
1884;Jenni ;{"name":"Jenni "}
1885;Jennica;{"name":"Jennica"}
1886;Jennie;{"name":"Jennie"}
1887;Jennifer;{"name":"Jennifer"}
1888;Jenny;{"name":"Jenny"}
1889;Jep;{"name":"Jep"}
1890;Jephthah;{"name":"Jephthah"}
1891;Jepson;{"name":"Jepson"}
1892;Jeptha;{"name":"Jeptha"}
1893;Jerald;{"name":"Jerald"}
1894;Jere;{"name":"Jere"}
1895;Jeremiah;{"name":"Jeremiah"}
1896;Jeremy;{"name":"Jeremy"}
1897;Jeri;{"name":"Jeri"}
1898;Jermaine;{"name":"Jermaine"}
1899;Jerold;{"name":"Jerold"}
1900;Jerome;{"name":"Jerome"}
1901;Jerrard;{"name":"Jerrard"}
1902;Jerred;{"name":"Jerred"}
1903;Jerri;{"name":"Jerri"}
1904;Jerrie;{"name":"Jerrie"}
1905;Jerrod;{"name":"Jerrod"}
1906;Jerrold;{"name":"Jerrold"}
1907;Jerry;{"name":"Jerry"}
1908;Jervis;{"name":"Jervis"}
1909;Jess;{"name":"Jess"}
1910;Jessa;{"name":"Jessa"}
1911;Jessalyn;{"name":"Jessalyn"}
1912;Jessamine;{"name":"Jessamine"}
1913;Jessamyn;{"name":"Jessamyn"}
1914;Jesse;{"name":"Jesse"}
1915;Jessi;{"name":"Jessi"}
1916;Jessica;{"name":"Jessica"}
1917;Jessie ;{"name":"Jessie "}
1918;Jessika;{"name":"Jessika"}
1919;Jessye;{"name":"Jessye"}
1920;Jett;{"name":"Jett"}
1921;Jewel;{"name":"Jewel"}
1922;Jewell;{"name":"Jewell"}
1923;Jill;{"name":"Jill"}
1924;Jillian;{"name":"Jillian"}
1925;Jillie;{"name":"Jillie"}
1926;Jilly;{"name":"Jilly"}
1927;Jim;{"name":"Jim"}
1928;Jimi;{"name":"Jimi"}
1929;Jimmie;{"name":"Jimmie"}
1930;Jimmy;{"name":"Jimmy"}
1931;Jinny;{"name":"Jinny"}
1932;Jo;{"name":"Jo"}
1933;Joan ;{"name":"Joan "}
1934;Joandra;{"name":"Joandra"}
1935;Joanie;{"name":"Joanie"}
1936;Joann;{"name":"Joann"}
1937;Joanna;{"name":"Joanna"}
1938;Joanne;{"name":"Joanne"}
1939;Job;{"name":"Job"}
1940;Jobeth;{"name":"Jobeth"}
1941;Joby;{"name":"Joby"}
1942;Jocelin;{"name":"Jocelin"}
1943;Jocelyn;{"name":"Jocelyn"}
1944;Jodene;{"name":"Jodene"}
1945;Jodi;{"name":"Jodi"}
1946;Jodie;{"name":"Jodie"}
1947;Jody;{"name":"Jody"}
1948;Joe;{"name":"Joe"}
1949;Joel;{"name":"Joel"}
1950;Joella;{"name":"Joella"}
1951;Joelle;{"name":"Joelle"}
1952;Joetta;{"name":"Joetta"}
1953;Joey;{"name":"Joey"}
1954;Johanna;{"name":"Johanna"}
1955;John;{"name":"John"}
1956;Johna;{"name":"Johna"}
1957;Johnathan;{"name":"Johnathan"}
1958;Johnathon;{"name":"Johnathon"}
1959;Johnie;{"name":"Johnie"}
1960;Johnna;{"name":"Johnna"}
1961;Johnnie;{"name":"Johnnie"}
1962;Johnny;{"name":"Johnny"}
1963;Joi;{"name":"Joi"}
1964;Joisse;{"name":"Joisse"}
1965;Jojo;{"name":"Jojo"}
1966;Joleen;{"name":"Joleen"}
1967;Jolene;{"name":"Jolene"}
1968;Jolie;{"name":"Jolie"}
1969;Jolyon;{"name":"Jolyon"}
1970;Jon ;{"name":"Jon "}
1971;Jonah;{"name":"Jonah"}
1972;Jonathan;{"name":"Jonathan"}
1973;Jonathon;{"name":"Jonathon"}
1974;Jonelle;{"name":"Jonelle"}
1975;Jonette;{"name":"Jonette"}
1976;Joni ;{"name":"Joni "}
1977;Jonie;{"name":"Jonie"}
1978;Jonny;{"name":"Jonny"}
1979;Jonquil;{"name":"Jonquil"}
1980;Jonty;{"name":"Jonty"}
1981;Jools;{"name":"Jools"}
1982;Jordan;{"name":"Jordan"}
1983;Jordana;{"name":"Jordana"}
1984;Jordon;{"name":"Jordon"}
1985;Jordyn;{"name":"Jordyn"}
1986;Jorie;{"name":"Jorie"}
1987;Jorja;{"name":"Jorja"}
1988;Josceline;{"name":"Josceline"}
1989;Joselyn;{"name":"Joselyn"}
1990;Joseph;{"name":"Joseph"}
1991;Josepha;{"name":"Josepha"}
1992;Josephina;{"name":"Josephina"}
1993;Josephine;{"name":"Josephine"}
1994;Josh;{"name":"Josh"}
1995;Joshua;{"name":"Joshua"}
1996;Josiah;{"name":"Josiah"}
1997;Josie;{"name":"Josie"}
1998;Joss;{"name":"Joss"}
1999;Josslyn;{"name":"Josslyn"}
2000;Joy;{"name":"Joy"}
2001;Joyce;{"name":"Joyce"}
2002;Joye;{"name":"Joye"}
2003;Juana;{"name":"Juana"}
2004;Judas;{"name":"Judas"}
2005;Judd;{"name":"Judd"}
2006;Jude;{"name":"Jude"}
2007;Judi;{"name":"Judi"}
2008;Judie;{"name":"Judie"}
2009;Judith;{"name":"Judith"}
2010;Judy;{"name":"Judy"}
2011;Jules ;{"name":"Jules "}
2012;Julia;{"name":"Julia"}
2013;Julian;{"name":"Julian"}
2014;Juliana;{"name":"Juliana"}
2015;Julianna;{"name":"Julianna"}
2016;Julianne;{"name":"Julianne"}
2017;Julie;{"name":"Julie"}
2018;Juliet;{"name":"Juliet"}
2019;Juliette;{"name":"Juliette"}
2020;Julius;{"name":"Julius"}
2021;July;{"name":"July"}
2022;Julyan;{"name":"Julyan"}
2023;June;{"name":"June"}
2024;Junior;{"name":"Junior"}
2025;Juniper;{"name":"Juniper"}
2026;Justice;{"name":"Justice"}
2027;Justin;{"name":"Justin"}
2028;Justina;{"name":"Justina"}
2029;Justine;{"name":"Justine"}
2030;Justus;{"name":"Justus"}
2031;Justy;{"name":"Justy"}
2032;Kacey;{"name":"Kacey"}
2033;Kacie;{"name":"Kacie"}
2034;Kade;{"name":"Kade"}
2035;Kaden;{"name":"Kaden"}
2036;Kae;{"name":"Kae"}
2037;Kaelea;{"name":"Kaelea"}
2038;Kaelee;{"name":"Kaelee"}
2039;Kaety;{"name":"Kaety"}
2040;Kailee;{"name":"Kailee"}
2041;Kailey;{"name":"Kailey"}
2042;Kailyn;{"name":"Kailyn"}
2043;Kaitlin;{"name":"Kaitlin"}
2044;Kaitlyn;{"name":"Kaitlyn"}
2045;Kaitlynn;{"name":"Kaitlynn"}
2046;Kaleb;{"name":"Kaleb"}
2047;Kaleigh;{"name":"Kaleigh"}
2048;Kaley;{"name":"Kaley"}
2049;Kalie;{"name":"Kalie"}
2050;Kalisha;{"name":"Kalisha"}
2051;Kalla;{"name":"Kalla"}
2052;Kallie;{"name":"Kallie"}
2053;Kalyn;{"name":"Kalyn"}
2054;Kalysta;{"name":"Kalysta"}
2055;Kam;{"name":"Kam"}
2056;Kameron;{"name":"Kameron"}
2057;Kamryn;{"name":"Kamryn"}
2058;Kandace;{"name":"Kandace"}
2059;Kandi;{"name":"Kandi"}
2060;Kara;{"name":"Kara"}
2061;Karaugh;{"name":"Karaugh"}
2062;Karen ;{"name":"Karen "}
2063;Karena;{"name":"Karena"}
2064;Karenza;{"name":"Karenza"}
2065;Karin;{"name":"Karin"}
2066;Karina;{"name":"Karina"}
2067;Karissa;{"name":"Karissa"}
2068;Karl;{"name":"Karl"}
2069;Karlee;{"name":"Karlee"}
2070;Karlene;{"name":"Karlene"}
2071;Karly;{"name":"Karly"}
2072;Karolyn;{"name":"Karolyn"}
2073;Karrie;{"name":"Karrie"}
2074;Karyn;{"name":"Karyn"}
2075;Karyna;{"name":"Karyna"}
2076;Kasandra;{"name":"Kasandra"}
2077;Kasey;{"name":"Kasey"}
2078;Kassandra;{"name":"Kassandra"}
2079;Kassia;{"name":"Kassia"}
2080;Kassidy;{"name":"Kassidy"}
2081;Kassy;{"name":"Kassy"}
2082;Kat;{"name":"Kat"}
2083;Kate;{"name":"Kate"}
2084;Katee;{"name":"Katee"}
2085;Katelin;{"name":"Katelin"}
2086;Katelyn;{"name":"Katelyn"}
2087;Katelynn;{"name":"Katelynn"}
2088;Katey;{"name":"Katey"}
2089;Katharina;{"name":"Katharina"}
2090;Katharine;{"name":"Katharine"}
2091;Katharyn;{"name":"Katharyn"}
2092;Katherina;{"name":"Katherina"}
2093;Katherine;{"name":"Katherine"}
2094;Katheryn;{"name":"Katheryn"}
2095;Katheryne;{"name":"Katheryne"}
2096;Kathi;{"name":"Kathi"}
2097;Kathie;{"name":"Kathie"}
2098;Kathleen;{"name":"Kathleen"}
2099;Kathlyn;{"name":"Kathlyn"}
2100;Kathryn;{"name":"Kathryn"}
2101;Kathy;{"name":"Kathy"}
2102;Katie;{"name":"Katie"}
2103;Katlyn;{"name":"Katlyn"}
2104;Katrina;{"name":"Katrina"}
2105;Katriona;{"name":"Katriona"}
2106;Katy;{"name":"Katy"}
2107;Kay ;{"name":"Kay "}
2108;Kaycee;{"name":"Kaycee"}
2109;Kaye;{"name":"Kaye"}
2110;Kayla ;{"name":"Kayla "}
2111;Kayleah;{"name":"Kayleah"}
2112;Kaylee;{"name":"Kaylee"}
2113;Kayleen;{"name":"Kayleen"}
2114;Kayleigh;{"name":"Kayleigh"}
2115;Kayley;{"name":"Kayley"}
2116;Kaylie;{"name":"Kaylie"}
2117;Kaylin;{"name":"Kaylin"}
2118;Kayly;{"name":"Kayly"}
2119;Kaylyn;{"name":"Kaylyn"}
2120;Kaylynn;{"name":"Kaylynn"}
2121;Keanna;{"name":"Keanna"}
2122;Keara;{"name":"Keara"}
2123;Keaton;{"name":"Keaton"}
2124;Keefe;{"name":"Keefe"}
2125;Keegan;{"name":"Keegan"}
2126;Keeleigh;{"name":"Keeleigh"}
2127;Keeley;{"name":"Keeley"}
2128;Keely;{"name":"Keely"}
2129;Kegan;{"name":"Kegan"}
2130;Keighley;{"name":"Keighley"}
2131;Keila;{"name":"Keila"}
2132;Keir;{"name":"Keir"}
2133;Keira;{"name":"Keira"}
2134;Keiran;{"name":"Keiran"}
2135;Keisha;{"name":"Keisha"}
2136;Keith;{"name":"Keith"}
2137;Keitha;{"name":"Keitha"}
2138;Kelcey;{"name":"Kelcey"}
2139;Kelia;{"name":"Kelia"}
2140;Kelleigh;{"name":"Kelleigh"}
2141;Kelley;{"name":"Kelley"}
2142;Kelli;{"name":"Kelli"}
2143;Kellie;{"name":"Kellie"}
2144;Kelly;{"name":"Kelly"}
2145;Kelsey;{"name":"Kelsey"}
2146;Kelsi;{"name":"Kelsi"}
2147;Kelsie;{"name":"Kelsie"}
2148;Kelvin;{"name":"Kelvin"}
2149;Kemp;{"name":"Kemp"}
2150;Ken ;{"name":"Ken "}
2151;Kendal;{"name":"Kendal"}
2152;Kendall;{"name":"Kendall"}
2153;Kendra;{"name":"Kendra"}
2154;Kendrick;{"name":"Kendrick"}
2155;Kenelm;{"name":"Kenelm"}
2156;Kenith;{"name":"Kenith"}
2157;Kennard;{"name":"Kennard"}
2158;Kennedy;{"name":"Kennedy"}
2159;Kenneth;{"name":"Kenneth"}
2160;Kennith;{"name":"Kennith"}
2161;Kenny;{"name":"Kenny"}
2162;Kenrick;{"name":"Kenrick"}
2163;Kent;{"name":"Kent"}
2164;Kenton;{"name":"Kenton"}
2165;Kenya ;{"name":"Kenya "}
